GaiaDR3,SpType
1592664892303994624,"DB "
1592681797295483904,"DA "
1592711690268004352,"DA "
1592797039858189568,"DA "
1592918123575663616,"DA "
1593068623526189696,DA:
1593068623526189824,"DA "
1593194444591847040,"DA "
1593247392948772096,"DA "
1593304189596444800,"DA "
1593407646768364416,"DA "
1593473346884952448,"DA "
1593522034634112896,"DA "
1593526737621352192,"DC "
1593599855144838912,"DA "
1593661741328310656,"DA "
1593729631876353280,"DA "
1593750629972711936,"DA "
1593788387030076544,"DA "
1593789898857701632,"DZ "
1593813607077359616,"DA "
1593832676732324480,"DA "
1594012068926102400,"DA "
1594027363305938304,"DA "
1594100996224870528,"DA "
1594149202938555008,"DA "
1594215478577182976,"DA "
1594234170275075200,"DA "
1594333401199299712,"DB "
1594422496000994048,"DA "
1594475959753582592,"DA "
1594598658379500160,"DA "
1594722215998801408,"DA "
1594766986737849216,"DC "
1594844811544837248,"DA "
1594923357907070336,"DB "
1595020561608875520,"DA "
1595103231137470336,"DA "
1595133089749745408,"DA "
1595298501827000960,"DB "
1595361959967883648,"DA "
1595402921071043584,"DA "
1595427724506288256,DA:
1595716552467423744,"DC "
1595758952384502272,"DA "
1595763286007151616,"DA "
1595970711451752192,"DQ "
1596156082240576256,"DA "
1596162752325357952,"DA "
1596172334396863872,"DC "
1596255592338506112,DB:
1596453156538274560,"DA "
1596459169492872832,DB:
1596467690707483776,"DA "
1596808642391186560,DA:
1596812426258489600,"DA "
1596840395085604096,"DA "
1596840493868996864,"DA "
1596867607998367744,"DA "
1597083795176741760,"DA "
1597122385458486656,"DA "
1597144268316346880,"DA "
1597260747828772992,"DA "
1597273151694509696,"DA "
1597320774291955456,"DA "
1597380422798154112,"DA "
1597396812393510528,"DA "
1597442545205262976,"DA "
1597468108851256192,DA:
1597507691268961152,"DA "
1597547823442867328,DC:
1597566412061549440,"DC "
1597725291491895680,"DA "
1597892245460264192,"DA "
1597961381549731584,"DA "
1598288516322905600,"DA "
1598297587293904640,"DB "
1598453202548930176,"DA "
1598510067915726464,"DA "
1598598131925549696,"DA "
1598600880704666240,"DA "
1598613976060728192,"DA "
1598641150317752448,"DA "
1598642902664243584,"DA "
1598739281730889344,"DB "
1598771000065137536,"DA "
1599148063834036480,"DA "
1599161567211204352,"DA "
1599162765509681920,"DA "
1599195548992459008,"DA "
1599461385992232832,"DA "
1599517495445067008,"DA "
1599540069793646336,"DA "
1599573471755615872,"DA "
1599621437949799680,"DA "
1599634185412296064,"DA "
1599670263137590144,"DA "
1599685347062685184,"DA "
1599789830731028608,"DA "
1599816562607892864,"DA "
1599832131864165760,"DA "
1599832161929255424,DA:
1599890474701070336,"DB "
1599929782242080896,"DB "
1600035129199827968,DC:
1600162225871629824,"DA "
1600172155835980800,"DA "
1600259390916467072,"DA "
1600372881132067712,"DA "
1600444383747640064,DC:
1600536570925460480,"DB "
1600542171562582784,"DA "
1600636802578005248,"DA "
1600690605632191872,"DA "
1600870173920940928,"DA "
1600882268549215616,"DA "
1600938373706042496,"DA "
1600981220299455616,"DA "
1601328670269782400,"DA "
1601489813146914176,"DA "
1601574509901740160,"DA "
1601745758838630656,"DA "
1601753421059241856,"DA "
1601777507236908672,"DA "
1601853992014327168,"DC "
1601890486351655680,"DA "
1601964256710345344,"DA "
1602003937912367872,"DB "
1602095437895546880,"DA "
1602106536090424960,"DA "
1602106540386957184,"DA "
1602151822225715584,"DA "
1602165497402252032,"DA "
1602197696772907648,"DA "
1602207588081499776,"DA "
1602274318989755264,"DA "
1602357499620014464,"DA "
1602468485870789376,"DA "
1602693881458314112,"DA "
1602720342752926976,DZ:
1602841078578179328,"DA "
1602938905048759296,"DA "
1602966251105015680,"DA "
1603202920982243328,DA:
1603225529690423808,"DA "
1603370081109395200,"DA "
1603503156376323200,"DA "
1603568920915688576,"DA "
1603629467071300864,"DB "
1603658153155832448,"DA "
1603756456367690880,"DC "
1603781234034957824,"DA "
1603796073145515136,"DZ "
1603807171341118080,"DA "
1603856962898783488,DA:
1603926365273640960,"DA "
1604001578740810752,"DA "
1604029444488823552,"DA "
1604035113845781376,"DA "
1604085008481878016,"DB "
1604147165248626048,"DA "
1604159255580305280,"DA "
1604176057492462976,"DA "
1604200899583092992,"DA "
1604224470364124416,"DC "
1604275425855449088,"DC "
1604391909665412736,"DA "
1604432660314914688,"DB "
1604460972739354112,"DA "
1604491892207434240,"DC "
1604506185858703232,"DA "
1604590130995452032,"DA "
1604611395377611520,"DA "
1604732620831168384,"DA "
1604762067126907520,"DA "
1604773367183952384,"DA "
1604969904888051584,"DA "
1605132602544919680,"DA "
1605133697760869376,"DA "
1605208022170557568,"DA "
1605290897859598464,"DA "
1605381435770077312,DC:
1605450460188908160,"DA "
1605581473870878592,"DA "
1605594290053307008,"DA "
1605618960345420032,"DA "
1605732622359872896,"DA "
1605793580832230144,"DA "
1605847177727562496,"DA "
1605951944865784960,"DC "
1605962420290023296,"DA "
1606031105407195008,"DA "
1606153735313233792,"DA "
1606233759144250752,"DC "
1606331581319203200,"DA "
1606475479904001792,"DC "
1606504857479439616,"DA "
1606544031877366272,"DA "
1606580521919520768,"DA "
1606583919237893632,"DA "
1606587630089685504,DC:
1606590486244067072,"DA "
1606753179605063936,"DA "
1606836154077341312,"DA "
1606901025263230592,"DA "
1606977892293844224,"DA "
1607060454449000576,"DA "
1607084441843107584,"DA "
1607238266094962816,"DA "
1607279910098257280,"DA "
1607352993262066048,"DA "
1607402196407329536,"DA "
1607453426777335936,"DA "
1607546129351189888,DA:
1607553654133445120,"DA "
1607567329309358336,"DC "
1607570666499084160,"DA "
1607714526429363328,"DA "
1607732874529355136,"DA "
1607738921843325440,"DA "
1607788159348528256,"DC "
1607812318541461504,"DA "
1607904501422166144,"DA "
1607928901132583424,"DA "
1607932199667139328,"DA "
1608021500627073408,"DA "
1607993944116951168,"DA "
1608048159488726272,"DC "
1608061254844374784,"DA "
1608338361838826624,"DA "
1608497864040134016,"DB "
1608590631037370240,"DA "
1608592039786682880,DC:
1608747311444717440,"DA "
1608814489028988800,DC:
1608884578599644544,"DA "
1608985218273456512,DA:
1609011129812128768,"DA "
1609087988251062656,DA:
1609100838792484352,"DA "
1609212031202556800,"DA "
1609250784690803584,"DA "
1609259756879121280,DC:
1609274187969710592,"DA "
1609313525574011392,"DA "
1609392862209121664,"DA "
1609448838518841472,"DB "
1609479792346820736,DA:
1609492303587052160,"DA "
1609626645868634624,"DA "
1609648189424715648,"DA "
1609714160123011712,"DB "
1609835656157764224,"DA "
1609867885591883008,"DA "
1609932623635032576,"DA "
1609941690310435328,"DB "
1610114966470486784,"DA "
1610152349866331264,"DA "
1610166231200696832,"DA "
1610214747150894592,"DA "
1610534571891888256,"DA "
1610657197502002048,"DA "
1610666822524752768,"DA "
1610773612591676416,DB:
1610800271452287488,"DA "
1610818383330186240,"DA "
1610833123657915520,"DA "
1610952794330680704,"DA "
1611017429293506304,"DA "
1611020689173659392,"DA "
1611164003642696320,"DA "
1611293990829027968,"DA "
1611313365425136384,"DA "
1611364359572790016,"DQ "
1611372258017334144,"DA "
1611416586375079808,"DA "
1611509353373118336,"DA "
1611524574736976768,"DB "
1611794642280717056,"DA "
1611816701233203072,"DA "
1611891639821969408,DA:
1611949261103332736,"DA "
1612074918962152192,"DA "
1612187511529306624,"DA "
1612219053768885632,"DB "
1612230083245256576,"DA "
1612301860739133952,"DA "
1612308182930964608,"DA "
1612331959869359872,DA:
1612339420228653440,"DA "
1612418550706488704,"DB "
1612498673320412160,"DA "
1612566160142300800,"DA "
1612720366646956928,"DZ "
1612726001644997888,"DA "
1612830279154618496,"DA "
1612918549322905344,"DA "
1612929235201337216,"DA "
1613020563386347776,"DA "
1613107253005986816,"DA "
1613385811700938240,"DA "
1613399173342761472,DC:
1613476860711498880,"DA "
1613515897670336512,"DA "
1613573690750097024,"DA "
1613631582613305216,"DA "
1613668386188969344,"DA "
1613677727742609408,"DA "
1613754148095692800,"DA "
1613799674748191616,"DZ "
1613862480054872320,"DA "
1614158871454061696,"DZ "
1614169553036878720,"DA "
1614170205871904768,"DA "
1614273182008237824,"DA "
1614333723866658176,"DA "
1614341008131252352,"DA "
1614442231920679552,"DB "
1614445191154343424,"DA "
1614554283323383936,"DA "
1614606815067783040,"DA "
1614870977031719680,"DA "
1614999581236563968,"DA "
1615192171865900928,"DA "
1615241061477913344,"DA "
1615421140866969728,"DA "
1615497625644175104,"DA "
1615508998718174464,"DA "
1615578547124115968,"DA "
1615645887916266752,"DA "
1615712270930041728,DC:
1615728591805906944,"DA "
1615879224898937216,"DA "
1615886474803816448,DA:
1615906682625655936,"DA "
1616103353471994752,"DA "
1616111909046846080,"DA "
1616141561501176960,DC:
1616143038969979264,"DO "
1616207051162947584,"DA "
1616249554158995200,"DA "
1616252856989746304,DA:
1616285116487751936,"DA "
1616410838771156864,"DA "
1616660741444404096,"DC "
1616692455482831616,"DA "
1616692764720477696,"DA "
1616695062526509696,"DA "
1616724100801834240,"DB "
1616729254762558720,"DA "
1616781442909493760,"DA "
1616879612977156352,"DA "
1617010931601618432,"DB "
1617015089130028544,"DA "
1617024366259368192,"DA "
1617036667045805696,"DA "
1617129781936383744,"DA "
1617131538578567808,"DA "
1617138543669835520,"DA "
1617415277002879744,"DA "
1617418957790376576,"DA "
1617480977118079360,"DB "
1617545397331829376,"DA "
1617594536052222464,"DA "
1617866695244909312,"DA "
1617885803555564800,"DA "
1618110413164900224,"DA "
1618130960288423552,"DA "
1618220188233211008,"DB "
1618257777787390208,"DA "
1618265890981894656,"DA "
1618484964377359872,"DA "
1618496681048229632,"DA "
1618642400699035776,"DA "
1618687107014263936,"DA "
1618793828360847104,"DA "
1618920714579089280,"DA "
1619015135140613120,"DA "
1619166249269416832,"DA "
1619171098288924416,"DB "
1619310388372340224,"DA "
1619401063721380352,"DB "
1619470371609676288,"DA "
1619514352074772224,"DB "
1619646667131916928,"DA "
1619689548085465088,"DA "
1619759710670842368,"DQ "
1619823894661708032,"DA "
1619919109792854656,"DA "
1619927970309262720,"DA "
1620005730693224832,"DA "
1620030637207462912,"DA "
1620039403237289344,"DA "
1620042903634176640,"DA "
1620047374696579968,"DC "
1620052700456404224,"DA "
1620172233689732480,"DA "
1620300880845914496,"DB "
1620493497243478400,"DA "
1620500059953070976,"DB "
1620511162444777856,"DA "
1620558574588053760,"DA "
1620607094833060992,"DC "
1620610354713240960,"DC "
1620622591076494208,"DQ "
1620708108169422464,"DA "
1620743052022964224,"DA "
1620748618301647488,"DA "
1620772743132576000,"DA "
1620773151153613824,"DA "
1620793668213294976,"DC "
1620825068718605184,"DA "
1620869186623103360,"DA "
1621021365903593600,"DA "
1621031918639004544,"DB "
1621099293790328064,"DB "
1621187117281655552,"DA "
1621317271970503680,"DA "
1621523537776065280,"DA "
1621554113648348416,"DZ "
1621657158502507520,"DA "
1621854452121077504,"DA "
1621861736384592256,"DA "
1622043155803480832,"DA "
1622120293416449536,"DA "
1622384932121101824,"DA "
1622509593546662784,"DA "
1622513334463215744,"DB "
1622633937145530496,"DA "
1622697949337226112,"DA "
1622700010922131200,"DA "
1622769245794819968,"DA "
1622826974450887168,"DO "
1622830474853175296,"DA "
1622881670858925312,"DA "
1622933901956297856,"DA "
1622936027964672640,"DC "
1622954376065578880,DA:
1623023645297995776,"DA "
1623073088961835136,"DA "
1623073844876082560,"DA "
1623162974036865408,"DC "
1623179638510054528,"DA "
1623196719595644288,"DA "
1623308178290985472,"DA "
1623320547796936192,"DA "
1623334429131208704,"DA "
1623343122145323904,"DA "
1623344221656966912,"DA "
1623417373539475200,"DA "
1623514268001934976,"DA "
1623637756901422976,"DA "
1623754476932941568,DC:
1623783717070255744,DA:
1623846457952051072,"DA "
1623866184737702912,"DB "
1623911878894401024,DA:
1624086014048607360,"DA "
1624089381302999296,"DA "
1624129483413023360,"DA "
1624447310992751232,"DZ "
1624458370533212416,DC:
1624484075912093824,"DB "
1624507268736224256,"DA "
1624598837439394688,DA:
1624633781292956288,"DA "
1624672912738891648,"DA "
1624701603120583552,"DA "
1624733561973468928,"DA "
1624741529137454592,"DA "
1624873230014285312,"DA "
1624949886590026880,DC:
1624969540360800640,"DA "
1625041562668339584,"DA "
1625044856907508096,"DA "
1625098320659644672,"DA "
1625195077683313792,"DA "
1625195940972808064,DC:
1625205527338620800,"DA "
1625216866052250752,"DA "
1625235072418929280,"DA "
1625367121188891008,"DA "
1625491258627701632,"DA "
1625514554530605696,"DA "
1625612823382737024,"DA "
1625664470365799424,"DA "
1625755622454752512,"DA "
1622797042823019520,"DA "
1625846710121312640,DC:
1625992395412407552,"DA "
1625992979527315712,"DA "
1626040464686047360,"DA "
1626111314466974720,"DA "
1626162274254701056,"DA "
1626388601851022336,"DA "
1626445600362602240,DC:
1626502156491093888,"DA "
1626533634307220480,"DA "
1626599635068981632,"DA "
1626654610650181376,"DA "
1626678117006461696,"DB "
1626723334422140160,"DA "
1626766417237924864,"DA "
1626878090683867136,"DA "
1626917153410912000,"DA "
1626979310177434880,"DA "
1627056241631415168,"DA "
1627062220225922816,"DA "
1627064973301021056,"DA "
1627116650346477184,"DA "
1627198460885106944,"DA "
1627484363971911040,"DA "
1627490411285786112,"DA "
1627623658350466944,"DA "
1627688941853399680,"DQ "
1627811571760152960,"DA "
1627827445959033600,"DA "
1627917331035013888,"DA "
1628034566462000128,"DA "
1628067551810639616,"DB "
1628079234121707392,"DB "
1628146579209627264,"DA "
1628174513676958848,"DA "
1628298724130291584,"DA "
1628302366262604544,"DA "
1628349890076998912,"DA "
1628379675674825984,"DA "
1628591542117357440,"DA "
1628641771759023232,"DQ "
1628641771763439232,"DA "
1628934929046521344,"DA "
1628943931297558784,DC:
1629019458299200640,"DA "
1629078484036598656,"DA "
1629083431835742208,"DA "
1629162704047897984,"DA "
1629184316323438976,"DC "
1629239841660569088,"DA "
1629253821778259840,DA:
1629292579563565696,"DA "
1629354495811136384,"DA "
1629364528854811904,"DA "
1629478637545805440,"DA "
1629499704360785920,"DA "
1629667306869864064,"DA "
1629754924202725376,"DA "
1629762758222365440,"DA "
1629807597681327104,"DZ "
1629831069679114496,"DA "
1630034273171842432,"DA "
1630050594047528192,"DA "
1630070415319839872,"DA "
1630079589369983360,"DA "
1630092439912412800,"DA "
1630162808658173696,"DA "
1630176861789491072,"DA "
1630178412274162048,"DA "
1630241904774421376,"DA "
1630480704956484480,"DB "
1630481877482706304,"DA "
1630529289626285824,DA:
1630530011180816256,"DA "
1630530011180815232,"DA "
1630553139579970688,"DA "
1630790698515732096,"DA "
1631051110972986624,"DA "
1631175463161153408,"DA "
1631186458277453440,"DA "
1631202950951965952,"DA "
1631211055554872192,"DZ "
1631218202380195712,"DB "
1631555374493248768,"DA "
1631578537252535040,"DC "
1631578567316136320,"DA "
1631665875411559680,"DA "
1631669453120152192,"DA "
1631796309274519040,"DA "
1631808468325330944,"DA "
1631815069691601792,"DA "
1632023491568123264,"DA "
1632041328568823424,"DA "
1632062489871107200,"DA "
1632081353367565696,"DA "
1632117332309958016,"DA "
1632121691700741248,"DA "
1632142208761160576,"DA "
1632224118080638592,"DA "
1632264529429456128,"DA "
1632272191651781376,"DA "
1632289027924163456,"DB "
1632298163316916352,"DA "
1632344999937364864,"DA "
1632400246099858816,"DA "
1632422270692428544,DA:
1632472715084508800,"DA "
1632520814421345152,"DC "
1632579127193237120,"DA "
1632672547025790848,"DA "
1632737005895324672,"DQ "
1632763050577363584,"DA "
1632804763299612288,"DA "
1632819404844402816,DC:
1633004599537416064,DA:
1633024940502877312,"DA "
1633045217045425024,"DA "
1633081084315562880,"DA "
1633347410946490368,"DA "
1633347410947211776,"DA "
1633410250608535424,"DA "
1633462172472479616,"DQ "
1633494539345175040,"DA "
1633504675468010624,"DA "
1633542093222654080,DA:
1633609708890097152,"DA "
1633692245279061632,"DA "
1633712203989671296,"DA "
1633799413300296192,"DA "
1633832737952044672,"DA "
1633840370109794432,"DZ "
1633890943348374528,"DA "
1633912697360271744,"DA "
1633931835734451584,"DA "
1634006873105828864,DB:
1634135344168238720,"DA "
1634147099494905856,"DA "
1634289688115193856,"DA "
1634314740658456320,"DO "
1634315496572685696,"DA "
1634474371706524544,"DA "
1634505604708160000,"DC "
1634583704393958528,"DA "
1634639062228062848,"DB "
1634651706611777536,"DA "
1634656718837410432,"DA "
1634660223530730752,"DA "
1634669947337538432,"DA "
1634820305552133632,"DA "
1634857036112008960,"DA "
1634866248818818304,"DA "
1634874868816305920,"DB "
1634902837643306752,"DA "
1634947131642399488,"DA "
1634947853197294336,"DA "
1634962730963959040,"DA "
1635023199807168768,"DA "
1635202076605342336,"DA "
1635295328934898048,"DA "
1635299834355887616,"DA "
1635336938578050432,"DA "
1635402977995185408,"DA "
1635420879418583168,"DA "
1635428713439266304,"DA "
1635449398001722880,"DA "
1635462008026212096,"DA "
1635623567515948800,"DA "
1635658648808468992,"DA "
1635660950911043840,"DA "
1635687790163070976,"DA "
1635704214117975808,"DA "
1635735820781086592,"DA "
1635823575552505216,"DA "
1635867006261625600,"DB "
1635875699275676416,"DA "
