GaiaDR3,SPPred
6414762874686188672,DA
6414762870395214080,DA
6416200275686744320,DC
6416411003961044224,DC
6417445683061236608,DA
6417795843155771392,DC
6417860125927047936,DC
6417955993895552128,DA
6418293372166414592,DA
6418482861827290240,DA
6419070452009934208,DC
6422236358302245248,DA
6422475807021975424,DA
6423205092468209664,DC
6423832707448574720,DA
6424223313252632576,DC
6424480869556290432,DA
6424566979354709248,DA
6425131677358501376,DC
6426191129828164608,DA
6426355914836548608,DC
6427457217468275584,DC
6427930759084453760,DA
6427998275971552640,DC
6428150455252328448,DA
6428178458439893120,DC
6428242298833181184,DA
6428770481026984832,DC
6429048245152936320,DA
6429351774784778240,DA
6429465338016396928,DC
6429492035530560512,DA
6429838617917056512,DZ
6430390886288472832,DC
6430451393790175488,DC
6431153809921044352,DA
6431530976766770560,DC
6431617593371938560,DA
6431642160586116096,DC
6431809393729757696,DA
6431989709337050240,DA
6432020637402543616,DA
6432211608825427328,DQ
6432277476446932224,DA
6433777038509255424,DA
6433833938229518976,DC
6435650297085750656,DA
6435819445777607424,DC
6437150438963510784,DC
6437150438963510912,DC
6437376495975549312,DZ
6437410851422726400,DC
6437614815119680768,DA
6437687417247718912,DA
6437854989697120896,DA
6440363967853022976,DC
6440588543101519232,DA
6441073500745294080,DA
6442442255282651392,DA
6442471800361245184,DC
6443169719663515392,DC
6443292998108675712,DC
6443328221136801920,DA
6443365570172526848,DC
6443808776437948416,DQ
6444384022880678400,DC
6444831524113649920,DC
6445279270160857984,DC
6446070123963188224,DA
6446106687018685056,DC
6446197877766956800,DA
6446696197052189696,DC
6446939150465573504,DA
6447988672968553088,DC
6448218367819054208,DC
6448553989449454080,DC
6449226031571504256,DC
6450257820155532288,DC
6450625198774637056,DA
6450929488617298048,DA
6452027557134280320,DC
6452369226077816064,DA
6452391628627121280,DC
6453267355278625280,DC
6453986715058741120,DC
6454251250683840896,DA
6454766543680447232,DC
6454979745857589376,DA
6456346331433692032,DA
6456720612064924928,DA
6456777000691104000,DC
6458183168687641088,DA
6458700149606803456,DC
6458700145311223936,DA
6458854901572482432,DA
6460051342022089856,DA
6460523071166427392,DA
6460866423738713600,DA
6461349663391292672,DA
6462911897617050240,DA
6463813531509879424,DC
6464362497049773312,DC
6464503543777416576,DA
6465180082732521856,DC
6465665242235929472,DA
6465894872663072512,DA
6466132607693274496,DA
6466132607691464320,DC
6467504381591496704,DA
6467585887187253760,DC
6467919073570555392,DA
6468623688724871808,DA
6468707079810027392,DA
6468713986117430784,DA
6468900250259264512,DA
6468965052723781888,DC
6470278694244646912,DA
6471405556224488192,DA
6471523921227261056,DC
6472153670805656832,DA
6472279938547975680,DA
6472592479024916352,DA
6472920374006355584,DC
6473222258667045760,DA
6475408598885624448,DC
6475580608031183104,DA
6475580608031098368,DA
6475939358059500928,DA
6476347203857439744,DA
6476647404891689728,DC
6477428852719312384,DA
6478328218869704192,DA
6478438444908440960,DA
6479761187461770368,DC
6479860113444922368,DC
6479891994985616512,DC
6480211373050615680,DA
6481613800130701824,DC
6482535873779112704,DC
6482755329423886208,DA
6483915863946163072,DC
6484005306641818112,DC
6485447625377401984,DC
6485572518732377856,DA
6485787271391015552,DC
6485951270422215040,DC
6486586685065384576,DA
6487815934773542400,DC
6488222139891885696,DA
6489046670532357888,DA
6489277155658244864,DA
6490207922315119488,DA
6491169720111803520,DC
6491188789766951680,DC
6492009884433939968,DA
6492423270741234304,DC
6493377165799435520,DA
6493931422737430528,DA
6494708567004720256,DC
6496838389747390208,DC
6496911752085039616,DA
6496934906252611456,DC
6496967861537903744,DA
6499095244738784128,DA
6499925199923077504,DC
6500737807735283456,DA
6500795536392823168,DC
6501248191583961984,DC
6501614427740583296,DC
6503607193782583680,DA
6503784485736197248,DC
6503784558750861952,DC
6504470752791142528,DC
6504527691174533120,DA
6504793322015540992,DA
6505095996949923712,DC
6505113009316709760,DZ
6505318682415051520,DC
6505940971636607616,DC
6506578825819133952,DA
6506903598362207872,DA
6507523581185281024,DC
6507663803277995520,DA
6507740842106614016,DA
6509288473442828032,DC
6509409037468109056,DA
6509575819638362752,DA
6509690963417589504,DA
6510029471264340736,DC
6510037855040738432,DC
6510038301717308928,DA
6511297620488128512,DC
6512126068139578880,DC
6512446958033242880,DA
6512768663966870144,DZ
6513196412644996992,DA
6514042654346344704,DA
6515110726813371264,DC
6515356742539867648,DA
6515840630734835968,DA
6515960477503193728,DC
6516880184619317504,DC
6517720765554552960,DC
6517966128446351744,DA
6519184834008730240,DA
6519536471570285696,DA
6519549420894425728,DC
6519811899232817024,DA
6519908617599333760,DA
6520002149107379840,DA
6520178998676887680,DA
6520516480027596288,DA
6520685078966848640,DC
6520844168856463104,DA
6521123169930780416,DA
6521129595201774720,DA
6521336681341849088,DA
6521357503344167808,DA
6521392550277334400,DC
6521660556236440960,DC
6521875098442800512,DC
6522705642038505472,DA
6523291441217937664,DC
6523644934206558976,DC
6524029484100764288,DA
6524059415728079872,DC
6525160400529646080,DA
6525205175564946816,DA
6526059457443926272,DA
6526597118629653632,DC
6527032220295662208,DA
6527220030624520704,DZ
6527718075031173760,DA
6527824590219487104,DC
6528956876741675904,DA
6529121051866203520,DC
6530651980073975936,DC
6530655695221843456,DA
6530974072557448064,DA
6531195177474061824,DA
6531593509921333120,DC
6531865432889763200,DA
6533000949228330368,DA
6534201341047967744,DA
6535322606685516544,DA
6535815905153268608,DA
6536785365171645824,DC
6536866660312339072,DC
6536969121052792960,DC
6537005065634429312,DB
6537035813304668416,DC
6537060895913622272,DC
6537103020953048576,DC
6538863343364422528,DA
6539606230971910656,DC
6540192751706455808,DC
6541406543823728896,DA
6542301340130264576,DA
6544029330029428480,DA
6544831148881978368,DC
6544945257573652224,DA
6544999472944970112,DC
6545401932855791744,DA
6545605239427317632,DC
6545617505854472192,DC
6547241587607789568,DA
6547416852338154240,DA
6547446509087446400,DA
6547496292053484928,DC
6547974098574718976,DC
6548143526444664192,DC
6548284573171056000,DC
6549658623403595904,DA
6549949405574674176,DC
6550439238004075136,DC
6552698287722913792,DC
6552878165248320896,DC
6553775740398343808,DA
6554696688760995584,DA
6554977369168846720,DC
6554999363696189056,DA
6556287544647602560,DA
6556501090421754880,DA
6556781976987256832,DC
6556859565571316224,DC
6557444123505713536,DC
6558202683449585408,DC
6558209044297239424,DQ
6558358337360755328,DA
6558949045686131584,DC
6560067493827212544,DA
6560566839607551616,DC
6561144293667645568,DC
6561550975531467904,DA
6561826501976265088,DA
6562218653966521728,DA
6562240158866026112,DC
6563550708006792320,DC
6565782132496068352,DC
6567658483448057600,DC
6567689201054400768,DC
6568381171825429760,DC
6569470482909187840,DA
6570388536460836992,DC
6570618437470139392,DC
6570892323240774144,DB
6571025016254378368,DA
6572644047125767552,DA
6572897007817289728,DA
6573232388926394880,DC
6573778541262656256,DA
6573854094032156032,DC
6574237548712490624,DA
6574678899551924736,DA
6575441690037899008,DA
6575464470544716160,DC
6575491133702739584,DA
6575802329853184896,DA
6576308341424745344,DA
6576383524826292736,DC
6577159024123317504,DC
6577410949724551680,DA
6577472380640481536,DC
6577528356950320896,DA
6577811549915089792,DA
6577824327440492032,DC
6578047425222571264,DA
6578278052080756608,DA
6578616598584224640,DA
6579592342138571008,DC
6579783146059976704,DA
6580498481454705408,DZ
6580458035746362496,DC
6580551872194787968,DC
6580773801741753472,DC
6580916295873390336,DC
6582606520123042944,DA
6583325635088476544,DC
6583364702110944384,DA
6585092962590585856,DA
6585792870460638336,DC
6586370595100809344,DA
6587197938945728512,DC
6587352493343719936,DA
6587987839266863104,DA
6588495607479631488,DA
6588560994061725952,DA
6588835597091908096,DC
6589369272547881856,DQ
6589720905814390272,DA
6589778840627776000,DC
6589836564989543168,DC
6590087700318477824,DA
6590223386925213312,DA
6590315574102952960,DC
6591771048323278208,DA
6592165326321289984,DC
6592228857477147264,DA
6592315723192176896,DZ
6592583553056518272,DA
6593194503564822784,DA
6594180460552162944,DA
6594344352209483264,DA
6597862858137645056,DA
6597939484649184896,DC
6598042941821491328,DA
6598112142333876864,DC
6598174604044203520,DC
6598502258508898816,DC
6598883720324218240,DZ
6599093628260468224,DA
6599169318469915136,DC
6599254294397075456,DC
6599616957140473984,DA
6599733642813014784,DC
6600100604817970304,DC
6600365522695593472,DB
6602096222717844224,DA
6602158345124764032,DA
6602160368054608512,DC
6602568183788919936,DA
6602983970983217152,DC
6603304135024914688,DC
6604360937497601024,DA
6605565555568574336,DA
6605692927116062592,DC
6606362529696816896,DA
6606662941184242048,DA
6606838858749799808,DC
6606950360395963136,DA
6607227055074392064,DA
6608056396078408576,DC
6608429955154149120,DC
6608975931396946688,DA
6609426082624597888,DC
6609467138219831936,DA
6609523178953333888,DQ
6609553037563297792,DA
6609951202505946624,DA
6611372213910174464,DA
6611424543792116608,DC
6612044118594415232,DA
6612656580930935168,DA
6612736055005164672,DC
6613289285448236288,DC
6613841171565998848,DA
6614185280050118400,DC
6615444912354373376,DA
6616270297693885184,DC
6616313457820826496,DA
6616668496996791040,DC
6617371978280524288,DA
6617454235493798272,DA
6617996741403360128,DA
6619101437056372992,DZ
6619182805212080640,DA
6619564228372924544,DC
6619818013694737536,DC
6623212407953579392,DC
6624206641343151104,DA
6624651909192736768,DC
6624651909192736512,DA
6626118833797222784,DC
6626119379258097280,DC
6626742115156786176,DC
6628201888640929152,DC
6629194404043547008,DC
6629592736490593408,DC
6630432492796254592,DC
6630455410741792384,DA
6631299938750177152,DA
6631871680497236352,DC
6631915390382416256,DC
6632174084849850496,DC
6632461259249378560,DC
6633486038445947264,DA
6633649492018632960,DA
6633726286033279232,DA
6634190138207696640,DC
6634434818199357056,DA
6634764392511582592,DA
6634850257498682496,DC
6635118778854912256,DC
6635520414133666944,DC
6636023543778896128,DC
6637025538175559424,DC
6637266777896513664,DC
6638009880254413696,DC
6638010636168379904,DA
6638029083052237696,DC
6638226342312059648,DC
6638321385640881280,DA
6639666736903611136,DA
6641238974107729536,DA
6641271959453757312,DC
6641641047469643904,DC
6641793398549262848,DA
6641834458436873984,DA
6643212563120518272,DA
6643331099921719808,DA
6643352368598722944,DA
6644363610060072064,DA
6644498304529330816,DA
6645059910158550144,DC
6645357018814684288,DC
6645357023108224256,DC
6645604928622813824,DB
6646696778029344896,DA
6646822083697673088,DC
6647179802935867392,DC
6647432488746189312,DA
6647731723413754112,DC
6648299934700892160,DC
6648332503437022464,DC
6648698881330793344,DA
6650228409376970880,DC
6650228409380791040,DC
6651133479247436032,DC
6652412314346572160,DC
6655583610827177088,DA
6656116530367600768,DA
6656475486554611328,DA
6658005048964693760,DBA
6658240202714573696,DA
6659930190744139136,DBA
6660254095701070208,DA
6660400090227908736,DA
6662290464252922112,DZ
6662451229171016576,DQ
6662481710553213056,DC
6663138531316128640,DA
6663268308043562112,DC
6664729284121316864,DA
6664903037022460672,DC
6665692559383431936,DA
6666154968447897472,DC
6666783962114636288,DC
6668032972964141312,DA
6668139793095159040,DC
6668546754132152192,DA
6668647664388305152,DC
6669727526540586624,DC
6669993299117561088,DA
6670328645867102720,DC
6670827416123874688,DC
6671045050707117568,DC
6672244029484054272,DA
6673731810450381056,DA
6673805409010192256,DA
6674150994963476096,DA
6674254078474133120,DC
6675279987246438400,DC
6675856612375724544,DC
6676817452395312256,DA
6676948053760503296,DA
6677064322818764160,DA
6677290135019766656,DC
6677443276373008256,DC
6677562612041508480,DA
6678172630539317760,DC
6679105566157898880,DA
6680097978480311040,DC
6680307920776843648,DC
6680937008931046784,DC
6681773947733560192,DA
6682384825225618688,DC
6683212727417918848,DA
6683255917607897984,DC
6683460388116891008,DC
6685137182005209216,DA
6685691194129924352,DA
6688440866551652224,DZ
6688567314683642496,DC
6689026425212812928,DC
6689083707195090944,DA
6690436209576501120,DA
6691271318719271680,DA
6691722500741474816,DA
6691814103801080704,DC
6691849283880260736,DC
6692307642788715008,DA
6692573110423893376,DC
6692799021406377216,DC
6692859391466785920,DC
6693352488073255936,DA
6693843385655313280,DC
6694537246210676480,DC
6696031070196041728,DA
6696136966911034496,DA
6696598697370791296,DA
6698657356798995712,DC
6699868232635182720,DA
6700034563831522304,DA
6701350095135475072,DC
6701834876683074432,DC
6702350483211777920,DC
6703314991134746240,DA
6704484115592435072,DA
6705374960528590720,DC
6705423854440085632,DA
6705552153700215936,DA
6705845452725619072,DA
6706231033410824320,DA
6706768660234603136,DA
6707015161298596608,DQ
6707309310723578624,DA
6707373082396466304,DA
6708268226598402688,DA
6709422675147738752,DA
6709854989379725056,DA
6710231370242928640,DC
6712555016269757440,DC
6712936886108241536,DA
6713490043535188224,DA
6714547606217935488,DC
6714857354966712192,DA
6715760844286935168,DA
6717765704953018240,DC
6718079679950008704,DC
6719957370929519104,DA
6720332755378920192,DC
6721041562435541120,DC
6721375569132624896,DA
6723335899591792512,DA
6724711796652383104,DC
6725778258519064576,DA
6726410271529324544,DZ
6726771598547604864,DC
6728838955276744832,DQ
6728864617706631040,DC
6729474056386325760,DA
6729495982202878208,DA
6730516225919672704,DC
6731780286331107584,DC
6732363847821139712,DA
6732788847722142208,DC
6733611488595311744,DC
6733750336278803072,DC
6734326583460686592,DC
6734857299695303424,DA
6736621912801203200,DA
6737906077916759680,DA
6738587255432246912,DA
6738747165656443264,DA
6739034481786931328,DA
6739368733323729408,DC
6739550977374492416,DA
6740364963874225664,DA
6740493675455190784,DA
6741074316374732416,DA
6742379406616165376,DB
6742638543465834240,DA
6742720388361011072,DBA
6743229118647786368,DA
6744693981673084672,DA
6744823139928811008,DA
6744843579679059968,DA
6745317782718124032,DC
6746887022034698752,DC
6747102629392377856,DA
6747225293658281984,DA
6747595451121453952,DC
6748149948579012352,DC
6749419923164242816,DA
6749528431218859392,DA
6749614635504586752,DA
6751297163174572800,DA
6751414570399249024,DA
6751474223204472576,DA
6752494088957691520,DA
6752656919754017664,DC
6753458738613810688,DA
6754146036454983552,DC
6754400745200089728,DC
6754497811462316416,DA
6754518839618437376,DC
6754936894558275072,DA
6755826158950126208,DA
6757004320030742272,DC
6757337540766754432,DA
6757540911753745280,DA
6757797750797670144,DA
6758047374297582464,DA
6758742819699643392,DC
6758919531835832704,DA
6760951665547230336,DA
6761022622712596992,DBA
6761847050275609088,DC
6761847698797819904,DC
6761871510098958592,DC
6761955416577773056,DA
6762049703997795072,DC
6762075439456635904,DA
6763036202147206912,DC
6764486080026955136,DA
6764554009230709376,DA
6764776969571415168,DA
6765065969330727040,DC
6765172866775201408,DA
6765309755973950336,DA
6765861019327924736,DA
6767508259535494400,DC
6767832581106739712,DC
6767913670087097344,DA
6767959128023065216,DA
6768217719411371264,DC
6769161650144613888,DA
6770033150551933824,DA
6770094383904196736,DC
6770227729752288256,DA
6770342873524970240,DA
6771076831905714048,DA
6771082290813808256,DA
6772846010534694144,DA
6773494584951308288,DC
6774018369099513216,DA
6774392546650858624,DA
6774747207867964928,DA
6776236530729179136,DC
6776475051736452352,DC
6777115963935783296,DC
6777553092823954048,DA
6778157137025005184,DA
6778178096465570304,DA
6778571820410694656,DC
6778717784875771136,DA
6778788943894051200,DA
6778921675563038080,DC
6778974138586377984,DA
