GaiaEDR3,specClass
839578798273255040,DZ
839581203454984704,DA
839595703264709888,DA
839623225415201920,Unreli
839636075957004032,DC
839730324719138432,DA
839750257663742464,DZB
839773824148596096,DA
839901096914956672,STAR
839915798586900736,Unreli
839953701675503744,DAH
839953701675503744,DAH
839997025008960512,DC
840084023866391040,STAR
840113848118867712,DA
840113848118867712,DA
840113848118867712,DA
840232221713771264,DA
840232221713771264,DA
840232221713771264,DA
840253451736047616,STAR
840266233558868096,DC
840329386757511168,DC
840377937068042752,DZ
840377937068042752,DZ
840377937068042752,DZ
840382266395044224,DA
840419924668129792,DA
840596331861164800,DC
840622479622035712,Unreli
840622479622035712,DA
840637868488568320,Unreli
840715624576683648,DA
840747922730517376,STAR
840757612177397888,STAR
840767267263987840,Unreli
840781423476065024,DC
840782626066922880,STAR
840909654022119936,DA_MS
840909654022119936,DA_MS
840958444847540352,STAR
841003078148382592,DA
841087912341703552,DA
841087912341703552,DA
841267132737213952,DA
841298816711941248,DA
841328602308941184,WD
841328602308941184,STAR
841328602308941184,STAR
841332553678864640,DA
841396982484719104,DA_MS
841423847504441728,DA
841455011786563584,DA
841455011786563584,DA
841547611281730688,DB
841547611281730688,DB
841590492234968576,DA
841590492234968576,DA
841613135303312384,DC
841658593236722048,Unreli
841688280050472704,WD
841692128341003008,STAR
841710137139836928,DA
841710137139836928,DA
841742087401229568,DA
841891483543693184,DC
841948795587168128,DC
841977623408814464,DC_MS
842003496290872320,STAR
842028926791997952,GALAXY
842029472253037184,STAR
842063488393853568,DA
842076235856146560,WD
842122758942663040,WD
842157565357087744,DA
842187905005972480,DA
842189622992904832,STAR
842192852808236032,DA
842370733173849600,DA
842461241021374720,DA
842469143761181824,MWD
842471819524334848,STAR
842498482680906496,DA
842504358196167680,DA
842504358196167680,DA
842696055473083520,DA
842696055473083520,DA
842717427230306560,DA
842717427230306560,DA
842758345382396032,STAR
842881009648737536,STAR
842958082837662080,DA
843029306279471872,DA
843040305691711232,DA_MS
843040752368357120,STAR
843041400907276928,DA
843068583756287744,DB
843068583756287744,DB
843068583756287744,DB
843177259312383232,DC
843198459271079040,DA
843205296859093120,DA
843227115293264384,WD
843249861439844864,DA
843291028702104448,DB
843352184742115328,STAR
843352184742115328,STAR
843441382621440640,STAR
843591569037652864,DA
843613662349566336,DC
843635004043567360,DA
843664583481873152,DA
843664583481873152,DA
843807902246527232,DA
843818755627997312,DC
843874349685029504,DA
843947196625789824,DA
843947196625789824,DA
843947196625789824,DA
843947712021842304,DA
844172660932900992,DC
844172660932900992,DC
844229182703313280,DA
844243819951957632,WD
844319136497574144,DA
844319273936540416,DB
844339580541915392,DA
844339580541915392,DA
844339580541915392,DA
844343428833081344,DC
844411358035938944,DA
844484475558781568,DA
844513784415516160,DA
844530659343132544,DA
844530659343132544,DA
844530659343132544,DA
844546155583913472,DA
844546155583913472,DA
844564602469242880,DC
844618581617620352,DC
844677061892604416,DA
844846180525157760,STAR
844859786980905600,DA
844868686153727744,DB
844923489936474112,DA
844951188181182976,DA
844951188181182976,DA
844951188181182976,DA
845126624708941824,Unreli
845129614007031808,STAR
845260009214112640,DC
845299046171892224,WD
845299046171892224,DA
845306291781647360,DZ
845315431471269376,STAR
845373984761220736,DA
845453351461091968,DA
845453351461091968,DA
845486680407936512,DA
845486680407936512,DA
845513824600766080,STAR
845560695579914496,DA
845656314440612224,DA
845660471964621056,DA
845660471964621056,DA
845671535800436224,DA
845673288147107584,STAR
845743248869567232,DB
845743248869567232,DB
845885429467096192,DA
845918170002326016,DC
845956584189310848,DA
845963490496799104,STAR
845973046799769984,DQ
845982667526493440,MWD
846021008698682880,WD
846027502689720320,DA
846070525377462528,STAR
846070525377462528,STAR
846164701125190272,DA
846164701125190272,DA
846164701125190272,DA
846231736974810880,DA
846322481043689856,DA
846322481043689856,DA
846322481043689856,DA
846411713283752960,DA
846431470136279552,DA
846450612803564928,Unreli
846585951516974976,DZ
846602414127764224,DA
846625224698458624,DB
846625224698458624,DB
846651922214779136,DA
846729991836732288,DA
846779229341765888,STAR
846817604873311232,DC
846857771407178752,STAR
846882888376025984,Unreli
846882888376025984,DA
847158865794510720,DA
847164260273583872,DA
847186181786944640,DA
847186181786944640,DA
847212604425354112,Unreli
847306578309913856,DA
847320287845404032,Unreli
847374026476459904,STAR
847377771687955456,DA
847398559329351936,STAR
847431720773288320,DA
847431720773288320,DA
847439928454424320,DA
847439928454424320,DA
847439928454424320,DA
847454531343189120,STAR
847481091421036544,DA
847633442501102592,WD
847649419779482240,DC
847664434985116928,DA
847760401734447104,DA
847784865867789568,DA
847815961431011840,DA
847884509109410816,DA
847927733660433792,DA
847948521301885824,DA
847993326400641408,DB_MS
847993326400641408,DB_MS
848000271362697344,DA
848020917271206272,DA
848332285219955712,DA
848352316947113216,DA
848375063094228352,DA
848388291593337600,STAR
848420074351401088,DA
848420074351401088,DA
848436154708548096,DAB
848456736191887872,DBAZ
848456736191887872,DB
848598783646367616,DA
848795729370675200,DB
848927189729642496,DA
848956842184209280,DA
848956842184209280,DA
848956842184209280,DA
848970173762755968,Unreli
848970998396206720,DA_MS
849009348160263168,DB
849015803495149824,DA
849034014156216704,DA
849037175252173824,DA
849175610638319616,WD
849177470359942528,UNKN
849226119453413888,DA
849226119453413888,DA
849226119453413888,DA
849277216680457600,STAR
849277216680457600,STAR
849281026315319680,DA
849496805472670464,STAR
849567586533734400,DA
849573255890303232,DA
849585384878222848,DA
849585384878222848,DA
849625139095603072,CV
849625139095603072,CV
849625139095603072,CV
849653554599043072,DA
849653554599043072,DA
849653554599043072,DA
849660976302576256,DA
849660976302576256,DA
849685784033288960,DA
849685784033288960,DA
849685784033288960,DA
849697401921320192,STAR
849700528657511552,DA
849724198221315968,DA
849724198221315968,DA
849740553456350592,STAR
849749383909198976,DA
849948258074977664,DA
850037352876685568,DA
850052299362669824,DA
850052505521103744,WD
850121366732852608,DA
850127169233655296,DA_MS
850143009071990528,DB
850198637488465024,Unreli
850218501713066624,DA
850287938448419456,DA
850493615842444032,DA
850493615842444032,DA
850713449448779008,DC
850791033737735424,DA
850904356450717696,DA
851037805378698112,DC
851124804236189312,DA
851124804236189312,DA
851133875207131008,DA
851267264007219584,STAR
851280969246795648,DA
851280969246795648,DA
851280969246795648,DA
851309384753644800,DA
851323029862473984,STAR
851346635002709632,DA
851354950059360640,DC
851362234323918080,DA
851517918298862336,DA
851517918298862336,DA
851517918298862336,DA
851543000907468672,DA
851543000907468672,DA
851543000907468672,DA
851588282747034752,DA
851588282747034752,DA
851610341699591168,DA
851610341699591168,DA
851610861391010944,DA
851610861391010944,DA
851753282506891776,CV
851753282506891776,CV
851771145274328064,DA_MS
851771145274328064,DA_MS
851806982481563264,DA
851806982481563264,DA
851812381256776832,PG1159
851812381256776832,PG1159
851883295460955520,DA
852187860181577216,DA
852187860181577216,DA
852240293142339328,DA_MS
852315609688883072,DA
852315609688883072,DA
852321175966634496,DA
852321175966634496,DA
852389998522541824,DB
852389998522541824,DB
852389998522541824,DB
852389998522541824,DB
852433880203843712,DA
852433880203843712,DA
852433880203843712,DA
852490883009854336,DB
852533351646489472,DA
852533351646489472,DA
852533351646489472,DA
852535889971742336,Unreli
852604201427010816,DA
852604201427010816,DA
852645398753269248,DA
852678929562026368,DA
852740708371662464,DA
852960954294921472,STAR
853073310639230592,DA
853073310639230592,DA
853073310639230592,DA
853097671693892480,WD
853268473953114752,DC
853277819806283392,STAR
853353999637403136,STAR
853399315836627456,DB
853399315836627456,DB
853506007120206720,STAR
853548677619691264,DA
853585476899106560,DA
853645572081536640,DAZ
853694603428380032,STAR
853694603428380032,STAR
853833317987977472,DA
853833317987977472,DA
853939828881136128,DA
854108676931476480,DB
854177843084987520,DA
854177843084987520,DA
854241026347739008,DA
854245252595892352,DA
854367302682619776,DA
854532774886354048,Unreli
854598745583696512,DA
854598745583696512,DA
854647261534316416,DA
854647261534316416,DA
854647261534316416,DA
854729827985481728,DA
854794905330287488,DC
854816070929321472,DA
854852664050163072,DA
854888329459144192,DA
854888329459144192,DA
854888329459144192,DA
854920975506023168,DC
854920975506023168,DC
854926193894990976,DC
854933104493680640,WD
854957843505207040,STAR
855040749258073856,STAR
855086447710106112,DA
855098684073357568,DA
855167540988615296,UNKN
855167540988615296,CV
855195058843011712,DA
855195058843011712,DA
855241272691342336,DQ
855241272691342336,DQ
855361055035055104,hotDQ
855361055035055104,hotDQ
855363249762272000,STAR
855387061061127168,DQ
855387061061127168,DC
855389294444122496,DA
855477839490115712,DA
855479935434162432,DA
855503849811827968,DA
855576658097575808,DA
855596518026342400,DA
855617511826483968,DA
855622493988544128,DC
855638986663043584,DA
855674583352060544,DZ
855814083889517440,DA
855823292299919872,DC
855892153511070080,Unreli
855892153511070080,DA
855946265802967808,DA
855974681306507392,DC
855974681306507392,DC
856038732154955904,DB
856038732154955904,DB
856056251325561088,DA
856167645599055744,STAR
856281445051365888,DA
856285984832308096,DC
856290550381293056,DA
856331266672019456,DA
856386998167341824,DA
856386998167341824,DA
856468606841572992,Unreli
856471355620522752,DA
856540075097365504,DA
856540075097365504,DA
856540075097365504,DA
856556636491266688,DA
856604632750452736,CV
856674108141484288,DC
856712487968957184,DA
856760282364767744,DA
856918474600514304,DA
856954277447370240,DA
857027876007243776,Unreli
857033270486280960,WD
857046017949264640,DA
857047907734859776,DA
857084058475689856,DBA
857084058475689856,DBA
857095736490212608,DA
857165662854257792,DZ
857179681627529856,DA
857179681627529856,DA
857201534421084928,DC
857201534421084928,DC
857204661157442304,DC
857296844039190656,DA
857360753152627072,DA
857360753152627072,DA
857465481635461376,DB
857465657729544576,DA
857547841929198464,DA
857552239974460160,DA
857552239974460160,DA
857582824437137280,DA
857582824437137280,DA
857639513710240256,WD
857689610208429824,DA
857744448351301760,DA
857805883563199232,DA
857805883563199232,DA
857805883563199232,DA
857831722086499712,STAR
857847046529654400,DC
857847665004947456,DA
857847665004947456,DA
857867696732583680,DA
857878313892719360,STAR
857971944178748032,DA
858022521713321344,DA
858092134543298816,DA
858150992775012096,DA
858154742282392320,DA
858181985259426176,DA
858195282478286208,DA
858223629262235264,DA
858236754682312832,STAR
858344335022959872,DA
858368249401082112,DO
858368249401082112,DO
858368696077684608,DA
858373300282657408,DA
858407492517973888,DA
858407492517973888,DA
858421232117898624,DC
858433945220510848,DZ
858438549425470976,DA
858452950451923328,DA
858592790291469056,DA
858614746163966848,DA
858637668405212800,DA
858668312996104576,DA
858669932199634944,DC
858687039053595264,Unreli
858740227928860672,DA
858888318400843136,DC
859025963512885888,DA
859030327199580416,Unreli
859030327199580416,STAR
859030327199580416,STAR
859043109021967744,DAH
859043109021967744,DAH
859062900231940608,STAR
859076751501949824,Unreli
859076751501949824,Unreli
859082970614616448,DA
859137082906676224,DA
859140621959771904,DA
859140621959771904,DA
859207657809293184,WD
859275625667611008,DA_MS
859470548463317888,STAR
859471093923261696,DA
859499165829735936,DA
859532804013214720,hotDQ
859568125824331648,DAH
859586989321178752,DA
859590597093186048,WD
859623685521882496,DA
859697597614528256,DC
859697597614528256,DA
859716735988828288,DA
859921240855912704,DA
860034868510985344,Unreli
860085720923306496,DA
860150557749499904,DA
860150557749499904,DA
860217662318458752,DA
860437156623039744,DA
860485462121503360,DA_MS
860548653974119424,DA
860567822412207232,WD
860587166945008512,STAR
860602152086702848,DA
860777348097058304,DB
860777348097058304,DB
860777348097058304,DB
860783193548112384,WD
860795180800905472,DA
860818030027024128,DA
860818030027024128,DA
860818030027024128,DA
860859948907837184,DA
860859948907837184,DA
860869741433316096,DBAZ
860869741433316096,DBA
860890391635863552,DA
860897370958419328,DA
860910492082812032,STAR
860910766960728192,DA
860910766960728192,DA
860910766960728192,DA
860942412280252672,DA
860987251738847360,DA
860992165181446784,DA
861011995046220544,STAR
861031335283273472,DA
861044048386465664,DAH
861044048386465664,DAH
861044048386465664,DAH
861099642442740224,Unreli
861115722800577024,DA
861165303902850688,Unreli
861178433618843392,DA
861219042533618432,DA
861295291088188032,DA
861296695542607104,STAR
861296695542607104,STAR
861320712999661568,DQ
861320712999661568,DC
861346998199114240,DAH
861466398290199680,Unreli
861466398290199680,DA
861477633924851712,DA
861535362580837504,DA
861535362580837504,DA
861537729107111680,WD
861539928130390016,DA
861544085658877440,DA
861577625059010176,DA
861578071735582848,Unreli
861591918710230400,DA
861610880989822464,DA
861730487238929792,DA
861745571164680064,WD
861808178903753472,DA
861833089714028928,DA
861833089714028928,DA
861892218527500416,DA
861956436878584192,DA
862016360262748416,DA
862069789655328128,DC
862126311425005056,Unreli
862136756786050688,DA
862137100383431936,STAR
862137100383431936,STAR
862185002154275968,DC
862185002154275968,DC
862187785293055232,DA
862227505150550912,DA
862237602617662336,DA
862260868456553856,DA
862280483571672064,DA
862280483571672064,DA
862281857961148288,DA
862412253168228608,DA
862418575360089984,STAR
862461902989595392,STAR
862465648201237376,DA
862534058440450304,STAR
862576222135231872,DB
862714584506130432,DA
862792310530019328,STAR
862838760600495744,DB
862838760600495744,DB
862849961875145472,DA
862898958862045568,DA
862907411357721088,DZ
862907553092557184,DA
862907553092557184,DA
863049007839259648,WD
863113638507487872,DA
863142333184583296,DA
863232248324265088,STAR
863363712978885504,DA
863377212060582656,DA
863419474538648576,DA
863439368827303808,DA
863455758421923968,DA
863455758421923968,DA
863513590157760256,DA
